Locus	TAIR internal locus id	Gene Model(s)	GO term	GO ID	TAIR internal GO id	category	GO Slim(s)	Evidence code	Reference	Made by	date last modified
AT5G19620	2183164	AT5G19620	plastid	GO:0009536	576	comp	plastid	HDA	Publication:501776792|PMID:28887381  		04/04/2019 00:00:00
AT5G19630	2183179	AT5G19630	hydrolase activity	GO:0016787	2757	func	hydrolase activity	IEA	AnalysisReference:501756966		11/22/2022 00:00:00
AT5G19630	2183179	AT5G19630	biological_process_unknown	GO:0008150	5239	proc	unknown biological processes	ND	Communication:1345790	TAIR	02/01/2022 00:00:00
AT5G19630	2183179	AT5G19630	cellular_component_unknown	GO:0005575	163	comp	unknown cellular components	ND	Communication:1345790	TAIR	02/01/2022 00:00:00
AT5G19680	2183144	AT5G19680	protein binding	GO:0005515	3877	func	protein binding | protein binding	IPI	Publication:501791291|PMID:32948668  	TAIR	07/26/2021 00:00:00
AT5G19680	2183144	AT5G19680	nucleus	GO:0005634	537	comp	nucleus	IDA	Publication:501791291|PMID:32948668  	TAIR	07/26/2021 00:00:00
AT5G19680	2183144	AT5G19680	cytoplasm	GO:0005737	231	comp	cytoplasm	IDA	Publication:501791291|PMID:32948668  	TAIR	07/26/2021 00:00:00
AT5G19680	2183143	AT5G19680.1	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G19680	2183144	AT5G19680	cytoplasm	GO:0005737	231	comp	cytoplasm	IBA	Communication:501741973		11/23/2022 00:00:00
AT5G19680	2183144	AT5G19680	abscisic acid-activated signaling pathway	GO:0009738	11414	proc	other cellular processes | response to endogenous stimulus | signal transduction | response to chemical	IGI	Publication:501791291|PMID:32948668  	TAIR	07/27/2021 00:00:00
AT5G19690	2183149	AT5G19690	oligosaccharyl transferase activity	GO:0004576	3415	func	transferase activity	ISS	Communication:1674994	TAIR	03/29/2003 00:00:00
AT5G19690	2183149	AT5G19690	endoplasmic reticulum	GO:0005783	268	comp	endoplasmic reticulum	HDA	Publication:501750648|PMID:22923678  		04/07/2021 00:00:00
AT5G19690	2183149	AT5G19690	protein glycosylation	GO:0006486	6886	proc	biosynthetic process | protein metabolic process | other metabolic processes | other cellular processes	IEA	AnalysisReference:501757242		11/22/2022 00:00:00
AT5G19690	2183149	AT5G19690	regulation of response to osmotic stress	GO:0047484	15450	proc	response to stress | response to abiotic stimulus	IMP	Publication:501710548|PMID:12972670  		03/31/2021 00:00:00
AT5G19690	2183149	AT5G19690	plastid	GO:0009536	576	comp	plastid	HDA	Publication:501776792|PMID:28887381  		04/04/2019 00:00:00
AT5G19690	2183149	AT5G19690	endoplasmic reticulum	GO:0005783	268	comp	endoplasmic reticulum	HDA	Publication:501718909|PMID:16618929  	TAIR	05/12/2021 00:00:00
AT5G19690	2183149	AT5G19690	response to salt stress	GO:0009651	7182	proc	response to abiotic stimulus | response to stress	IMP	Publication:501710548|PMID:12972670  	TAIR	06/07/2006 00:00:00
AT5G19690	2183149	AT5G19690	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	GO:0004579	2186	func	transferase activity	IEA	AnalysisReference:501756967		11/22/2022 00:00:00
AT5G19690	2183148	AT5G19690.1	chloroplast	GO:0009507	175	comp	chloroplast	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G45830	2152390	AT5G45830	sequence-specific DNA binding	GO:0043565	22416	func	DNA binding	IEA	AnalysisReference:501756966		11/22/2022 00:00:00
AT5G45830	2152390	AT5G45830	seed dormancy process	GO:0010162	17254	proc	multicellular organism development | reproduction | post-embryonic development | anatomical structure development	IMP	Publication:501723093|PMID:17890372  	TAIR	03/19/2010 00:00:00
AT5G45830	2152390	AT5G45830	regulation of seed dormancy process	GO:2000033	35581	proc	reproduction | post-embryonic development | multicellular organism development | anatomical structure development	IMP	Publication:501720046|PMID:17065317  	TAIR	08/23/2010 00:00:00
AT5G45830	6532559432	AT5G45830.2	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G45830	2152390	AT5G45830	sugar mediated signaling pathway	GO:0010182	13865	proc	other cellular processes | response to chemical | signal transduction	IMP	Publication:501723093|PMID:17890372  	TAIR	03/19/2010 00:00:00
AT5G45830	2152390	AT5G45830	identical protein binding	GO:0042802	15210	func	protein binding	IPI	Publication:501790246|PMID:32612234  		11/22/2022 00:00:00
AT5G45830	3441711	AT5G45830.1	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G45830	2152390	AT5G45830	DNA-templated transcription	GO:0006351	7470	proc	nucleobase-containing compound metabolic process | other metabolic processes | biosynthetic process | other cellular processes	IEA	AnalysisReference:501756966		11/22/2022 00:00:00
AT5G45830	2152390	AT5G45830	abscisic acid-activated signaling pathway	GO:0009738	11414	proc	other cellular processes | signal transduction | response to endogenous stimulus | response to chemical	IMP	Publication:501723093|PMID:17890372  	TAIR	03/19/2010 00:00:00
AT5G45830	6532559434	AT5G45830.6	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G45830	6532559435	AT5G45830.4	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G45830	6532555408	AT5G45830.3	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G45830	6532562386	AT5G45830.5	nucleus	GO:0005634	537	comp	nucleus	ISM	AnalysisReference:501780126		08/31/2018 00:00:00
AT5G45830	2152390	AT5G45830	protein binding	GO:0005515	3877	func	protein binding	IPI	Publication:501790246|PMID:32612234  		11/22/2022 00:00:00
